delivery_id,product_type,volume,unit_price,total_price,origin_country,destination_country,transport_method,loading_time,unloading_time,driver_name,customer_name,customer_address
518,Diesel,8232.52,3.27,26920.3404,Portugal,Sweden,Ship,7/7/2022,1/4/2022,Ardyce Giottini,Isaiah Courtois,8 Graceland Junction
519,Heating Oil,836.76,1.26,1054.3176,Japan,Brazil,Ship,12/13/2022,2/28/2022,Beret Buxsey,Britney Hazlewood,35077 Kingsford Hill
520,Diesel,9473.9,1.25,11842.375,Indonesia,Mexico,Ship,10/19/2022,10/21/2022,Brynn Frany,Dorie Drayson,9 Blue Bill Park Junction
521,Diesel,3888.92,4.95,19250.154,Sierra Leone,Poland,Ship,1/31/2022,8/4/2022,Mercy Lafayette,Keith O'Fairy,924 South Court
522,Heating Oil,3778.21,4.61,17417.5481,Sweden,Mali,Pipeline,7/24/2022,11/18/2022,Jedd Kinsell,Appolonia Dorset,53 Dapin Street
523,Diesel,9656.04,1.3,12552.852,Greece,Palestinian Territory,Ship,4/10/2022,2/14/2022,Valery Degli Abbati,Andromache Croke,46019 Laurel Road
524,Gasoline,8737.68,4.57,39931.1976,China,China,Pipeline,10/27/2022,12/9/2022,Walt Siely,Dalia Eefting,94988 Grayhawk Street
525,Heating Oil,1573.52,2.72,4279.9744,China,Zambia,Tank Truck,3/19/2022,12/21/2022,Dolores Robberecht,Hamish Dunbar,1 Mallard Center
526,Heating Oil,521.53,3.59,1872.2927,Thailand,Indonesia,Pipeline,1/14/2022,12/17/2022,Heddi Brittin,Danell Berrisford,2 Nova Center
527,Gasoline,574.53,3.59,2062.5627,Indonesia,Philippines,Tank Truck,12/14/2022,9/30/2022,Alyssa Delgaty,Andy Gannaway,254 Meadow Valley Pass
528,Gasoline,6660.91,2.56,17051.9296,Estonia,Canada,Tank Truck,11/28/2022,11/22/2022,Paten Terron,Sela Raulstone,342 Dennis Circle
529,Gasoline,9043.64,4.5,40696.38,Colombia,Venezuela,Pipeline,12/13/2022,12/27/2022,Algernon Hedau,Anica Natwick,88 Butterfield Place
530,Diesel,5169.49,2.26,11683.0474,United States,Sweden,Pipeline,1/30/2022,3/28/2022,Viki Ricci,Stanislas Renbold,81596 Arkansas Street
531,Gasoline,846.27,1.6,1354.032,China,China,Tank Truck,2/28/2022,3/9/2022,Arlina Cape,Teresina Garrity,9748 2nd Alley
532,Heating Oil,517.8,2.83,1465.374,Palestinian Territory,France,Ship,10/13/2022,11/28/2022,Rees Cotterrill,Saba Carn,67 Crowley Road
533,Diesel,9297.11,3.53,32818.7983,Sweden,Pakistan,Tank Truck,9/13/2022,1/13/2022,Tamarra Mosedale,Michel Normand,39 Talisman Junction
534,Gasoline,3691.67,1.59,5869.7553,China,France,Ship,10/9/2022,5/11/2022,Gilberte Power,Murdock Britto,778 Hoffman Point
535,Heating Oil,3143.86,4.0,12575.44,Belarus,Cuba,Ship,10/6/2022,11/9/2022,Carlie Skelhorne,Gustavus Hayball,51460 Porter Place
536,Heating Oil,2249.27,3.53,7939.9231,Sweden,China,Pipeline,6/3/2022,3/7/2022,Felipa Megson,Roslyn Coolican,53 Clarendon Lane
537,Heating Oil,8833.02,3.32,29325.6264,Uzbekistan,Russia,Ship,9/14/2022,7/9/2022,Alberta Matlock,Rivy Spieck,93158 Schurz Trail
538,Diesel,7729.02,2.66,20559.1932,China,Philippines,Pipeline,1/13/2022,5/13/2022,Jeff Townson,Moria Jeannet,215 Ridgeway Circle
539,Diesel,4321.78,4.53,19577.6634,Netherlands,Latvia,Ship,7/31/2022,8/24/2022,Vance Laidlaw,Devora Line,1 Monterey Alley
540,Diesel,6983.35,2.35,16410.8725,Portugal,Colombia,Tank Truck,11/24/2022,11/29/2022,Eugen Haymes,Meggie Masarrat,4553 Ronald Regan Drive
541,Diesel,3450.04,3.67,12661.6468,Indonesia,Colombia,Ship,8/10/2022,10/22/2022,Abner Dulwich,Adamo Karpinski,0306 Meadow Ridge Place
542,Diesel,6932.3,2.75,19063.825,Brazil,Argentina,Ship,4/2/2022,2/1/2022,Mace Younghusband,Cherrita Culver,151 Oxford Alley
543,Gasoline,7893.11,3.64,28730.9204,Sweden,Japan,Tank Truck,4/18/2022,8/27/2022,Aurea Lubomirski,Tani Shegog,28 Merchant Junction
544,Diesel,1459.89,2.25,3284.7525,Tanzania,Pakistan,Pipeline,10/6/2022,5/21/2022,Hazlett Capelin,Riva Schneidar,1673 Hazelcrest Court
545,Diesel,5717.37,4.21,24070.1277,Bolivia,Czech Republic,Tank Truck,9/12/2022,6/8/2022,Antoni Terbrugge,Bernard Kuhnel,5 Bay Drive
546,Heating Oil,1757.38,1.64,2882.1032,Colombia,China,Tank Truck,3/9/2022,6/26/2022,Genny Darque,Goddard Downe,4 Banding Avenue
547,Diesel,2985.24,4.34,12955.9416,Peru,Russia,Ship,4/12/2022,12/16/2022,Hilliary Ruddoch,Marilyn Faier,52 Steensland Center
548,Heating Oil,5635.18,4.53,25527.3654,Vietnam,Azerbaijan,Tank Truck,11/22/2022,4/8/2022,Sari Rubbert,Van Ludford,08305 Sycamore Center
549,Heating Oil,3307.08,3.98,13162.1784,Ecuador,Philippines,Pipeline,6/27/2022,3/5/2022,Beverie MacGill,Pincus Potkin,3226 Hoepker Center
550,Gasoline,6053.86,4.16,25184.0576,Indonesia,Vietnam,Tank Truck,7/28/2022,3/22/2022,Percival Fassman,Mae Tutton,91 Lawn Drive
551,Heating Oil,7755.16,1.46,11322.5336,China,Russia,Tank Truck,5/16/2022,2/11/2022,Shelbi Adriaens,Shirlene Bernardez,53 Bartillon Trail
552,Heating Oil,2420.28,1.51,3654.6228,China,China,Tank Truck,11/5/2022,1/27/2022,Joelly Thomlinson,Marcie Glossup,580 Northfield Circle
553,Diesel,8616.14,4.05,34895.367,China,China,Tank Truck,5/6/2022,10/10/2022,Sidnee Terney,Gualterio Winstanley,68011 Bonner Road
554,Gasoline,390.29,1.03,401.9987,Peru,Egypt,Tank Truck,1/12/2022,2/19/2022,Odey Dallon,Blanch Shimmans,63254 Brentwood Plaza
555,Diesel,9969.1,2.02,20137.582,Nigeria,Nigeria,Tank Truck,6/14/2022,6/25/2022,Gil Storr,Adelind d' Eye,72650 Jana Court
556,Heating Oil,595.74,3.52,2097.0048,China,Burkina Faso,Pipeline,7/20/2022,8/19/2022,Francklin Wall,Phip Feltham,8 Laurel Way
557,Diesel,9602.4,4.34,41674.416,Peru,China,Tank Truck,11/13/2022,2/1/2022,Candace Hoodless,Vanni Hryniewicki,090 Washington Center
558,Heating Oil,8806.02,4.83,42533.0766,Japan,Indonesia,Pipeline,12/11/2022,8/7/2022,Almeda Tabert,Maren Tromans,545 Merchant Trail
559,Gasoline,5222.25,4.85,25327.9125,Indonesia,Portugal,Ship,11/28/2022,3/3/2022,Nanny Kirmond,Teodora Sugar,02 Macpherson Junction
560,Diesel,7829.36,3.12,24427.6032,Lebanon,Colombia,Pipeline,10/2/2022,2/23/2022,Heidie Vasyagin,Chaim Rolfi,541 Towne Trail
561,Gasoline,1311.06,4.38,5742.4428,Serbia,Philippines,Tank Truck,5/21/2022,9/27/2022,Breena MacKibbon,Walliw Guiraud,53 Dapin Road
562,Diesel,650.65,3.6,2342.34,Indonesia,Japan,Pipeline,10/14/2022,5/18/2022,Etheline Vowell,Sherman Benyon,5482 Meadow Ridge Terrace
563,Diesel,1646.23,1.21,1991.9383,Russia,United States,Tank Truck,7/21/2022,2/15/2022,Bale Youngman,Claire Gwinn,9949 Lerdahl Crossing
564,Diesel,6571.12,1.45,9528.124,China,Madagascar,Tank Truck,11/22/2022,1/19/2022,Nikola Raecroft,Kelwin O'Hallihane,0238 School Plaza
565,Heating Oil,2413.62,1.38,3330.7956,Djibouti,Indonesia,Tank Truck,6/4/2022,3/18/2022,Ellyn Wrangle,Ashly Pickersail,076 Anderson Terrace
566,Diesel,2250.5,1.88,4230.94,South Korea,Canada,Ship,7/23/2022,9/27/2022,Maddy Otter,Hermy Attrey,5 Westridge Court
567,Gasoline,4271.19,2.05,8755.9395,Argentina,Mexico,Tank Truck,10/9/2022,3/1/2022,Trude Challiner,Lester Valenta,1556 Corben Park
568,Diesel,4966.57,1.01,5016.2357,Canada,South Africa,Ship,11/1/2022,9/29/2022,Chastity Kensington,Tessy Madsen,91538 Thackeray Plaza
569,Heating Oil,8295.43,1.6,13272.688,Portugal,Brazil,Pipeline,5/31/2022,12/18/2022,Harriot Gilliat,Bond Burburough,7212 Claremont Trail
570,Diesel,9444.91,1.29,12183.9339,Portugal,China,Pipeline,7/16/2022,3/14/2022,Phaidra Vasyanin,Gabbie Osbaldeston,322 Carpenter Alley
571,Heating Oil,8608.99,1.97,16959.7103,Philippines,China,Pipeline,8/21/2022,11/15/2022,Vevay Owers,Bee Suffield,5113 Drewry Alley
572,Diesel,3562.18,1.58,5628.2444,Jamaica,Canada,Tank Truck,7/31/2022,10/8/2022,Arne Gothliff,Carri Chedzoy,10795 Derek Road
573,Gasoline,9543.85,2.24,21378.224,Sweden,Czech Republic,Pipeline,2/10/2022,1/31/2022,Dall Raithby,Sapphira Streeting,1549 Colorado Hill
574,Gasoline,2770.27,3.09,8560.1343,Philippines,Philippines,Ship,12/3/2022,9/4/2022,Sherline Streeten,Bridget Amoss,9 Crownhardt Parkway
575,Heating Oil,3616.29,1.96,7087.9284,Indonesia,China,Tank Truck,3/18/2022,11/26/2022,Chandal Ternouth,Halsy McCullen,578 Forest Run Lane
576,Heating Oil,1758.9,1.77,3113.253,France,China,Tank Truck,11/11/2022,7/27/2022,Merrily Sara,Marjory Bousquet,147 Fieldstone Center
577,Heating Oil,5978.25,1.51,9027.1575,Albania,France,Tank Truck,1/26/2022,7/24/2022,Udall Gustus,Ingamar MacFarlane,44172 Lillian Pass
578,Diesel,1252.35,3.0,3757.05,China,France,Tank Truck,9/9/2022,6/19/2022,Conroy Trenear,Amelia Scriviner,3 Cambridge Trail
579,Heating Oil,8449.39,4.65,39289.6635,China,Russia,Tank Truck,4/30/2022,12/27/2022,Guendolen Tall,Farleigh Handy,27 Birchwood Terrace
580,Gasoline,2635.39,4.48,11806.5472,Indonesia,Czech Republic,Pipeline,6/1/2022,6/6/2022,Myrlene Fleetham,Russ Sedcole,5 Bobwhite Place
581,Heating Oil,5928.97,4.75,28162.6075,Guatemala,Poland,Ship,10/4/2022,7/31/2022,Tannie Origan,Dalis Ubanks,3512 Holy Cross Terrace
582,Heating Oil,5577.68,3.88,21641.3984,Ecuador,China,Tank Truck,7/14/2022,6/2/2022,Radcliffe Neagle,Cheri Poplee,949 Stuart Trail
583,Heating Oil,515.49,3.72,1917.6228,France,China,Ship,6/23/2022,1/9/2022,Justen Spadaro,Adelbert Kesten,49253 Blackbird Terrace
584,Heating Oil,3790.2,1.62,6140.124,Thailand,Brazil,Pipeline,7/10/2022,2/13/2022,Noll Greggs,Gillan Ayliffe,3581 Farwell Avenue
585,Gasoline,393.31,4.48,1762.0288,China,China,Tank Truck,4/22/2022,5/3/2022,Claudina Shovelin,Claudia Huskinson,884 Badeau Lane
586,Diesel,2787.5,2.66,7414.75,Guatemala,Ukraine,Tank Truck,11/3/2022,6/26/2022,Merry Hutson,Kermy Skippen,156 Dexter Hill
587,Gasoline,3250.76,3.33,10825.0308,China,Indonesia,Tank Truck,2/16/2022,8/30/2022,Neala Puttick,Gusta Van Bruggen,14768 Fair Oaks Circle
588,Heating Oil,1027.91,2.79,2867.8689,Yemen,Greece,Tank Truck,9/25/2022,6/23/2022,Jeralee Lonsbrough,Grete Sleney,85758 Dakota Center
589,Diesel,4041.8,3.04,12287.072,Azerbaijan,United States,Ship,10/7/2022,1/15/2022,Gordie Shepheard,Andi Spavins,4818 Pawling Crossing
590,Diesel,7636.94,3.76,28714.8944,Sweden,Indonesia,Tank Truck,9/17/2022,8/7/2022,Rhonda Ashwell,Kelsey Malley,2376 Donald Point
591,Gasoline,3998.02,2.3,9195.446,United States,Pakistan,Tank Truck,1/26/2022,5/8/2022,Courtney Brigge,Tulley Dooler,30 Sutherland Place
592,Heating Oil,7167.65,1.74,12471.711,Venezuela,Argentina,Ship,5/29/2022,3/8/2022,Carol-jean Shillito,Obed Ferreres,4949 Springview Hill
593,Heating Oil,5514.43,1.06,5845.2958,Brazil,China,Tank Truck,9/9/2022,3/28/2022,Aube Daniell,Pancho Mayworth,82641 Upham Way
594,Diesel,6402.24,3.15,20167.056,Colombia,Azerbaijan,Pipeline,5/8/2022,3/10/2022,Bernadina Fowley,Monroe Merrick,2289 Pond Park
595,Gasoline,2974.12,1.08,3212.0496,China,Indonesia,Tank Truck,3/30/2022,4/12/2022,Barth Ault,Randee Potteridge,81 Everett Parkway
596,Heating Oil,7125.81,1.85,13182.7485,United States,Sweden,Tank Truck,8/11/2022,4/14/2022,Anthia Smaridge,Zacharia Kippins,7157 Green Ridge Crossing
597,Gasoline,2021.04,4.9,9903.096,Nigeria,Dominican Republic,Ship,9/4/2022,1/24/2022,Netty Mirams,Kermie Cluff,06 Coolidge Alley
598,Diesel,9673.42,3.33,32212.4886,Philippines,Mexico,Tank Truck,1/23/2022,5/16/2022,Guglielma Abrey,Ephraim Spikins,132 7th Crossing
599,Diesel,8367.1,2.49,20834.079,United States,Russia,Tank Truck,11/2/2022,2/3/2022,Bendicty Bealton,Scotty Di Antonio,06 Declaration Point
600,Gasoline,7073.57,1.85,13086.1045,United States,China,Pipeline,8/29/2022,12/23/2022,Renault Haberfield,Martha Ricciardiello,57 Northwestern Parkway
601,Heating Oil,3762.22,3.19,12001.4818,Japan,Indonesia,Pipeline,9/1/2022,8/7/2022,Doris Branscomb,Hayes Servis,39584 Bashford Road
602,Diesel,5086.84,3.46,17600.4664,Philippines,Ecuador,Pipeline,3/20/2022,6/5/2022,Hedi Cosh,Dagny Gayton,89 Myrtle Lane
603,Gasoline,3069.95,3.85,11819.3075,Sweden,China,Ship,12/13/2022,2/10/2022,Delila Obray,Emanuel Ritmeier,63790 Dahle Trail
604,Gasoline,291.78,3.54,1032.9012,Russia,Indonesia,Ship,6/20/2022,1/16/2022,Der Alesi,Gerianne Marguerite,2 Dapin Place
605,Diesel,3941.12,3.39,13360.3968,Indonesia,China,Tank Truck,11/14/2022,4/17/2022,Bondie Mapledoram,Nataline Livett,4 Superior Junction
606,Gasoline,5499.43,3.34,18368.0962,China,China,Tank Truck,7/11/2022,1/1/2022,Dodie Gladtbach,Alvis Rosenbush,87 New Castle Pass
607,Gasoline,1009.46,3.29,3321.1234,France,Poland,Ship,7/27/2022,6/25/2022,Bella Whyte,Katerina Trevers,33540 Menomonie Terrace
608,Heating Oil,5619.85,4.08,22928.988,Uganda,Palestinian Territory,Tank Truck,5/10/2022,1/7/2022,Jefferson Selland,Galven McIlheran,98195 Manitowish Way
609,Gasoline,9100.86,4.53,41226.8958,China,Philippines,Ship,8/5/2022,9/6/2022,Jameson Thornhill,Cordi Waldron,0 Arizona Pass
610,Diesel,3106.1,1.47,4565.967,Colombia,Niger,Pipeline,2/23/2022,7/2/2022,Alessandra Morling,Shelley Tudhope,39 Miller Parkway
611,Heating Oil,3773.63,1.34,5056.6642,Nigeria,Argentina,Tank Truck,8/12/2022,12/1/2022,Cacilia Ander,Nicoline Scoines,416 Artisan Way
612,Gasoline,2090.5,2.34,4891.77,Greece,Indonesia,Tank Truck,12/22/2022,6/21/2022,Mechelle Holligan,Cordy Luciano,535 Graedel Alley
613,Heating Oil,5709.64,3.36,19184.3904,Poland,Russia,Tank Truck,4/16/2022,3/27/2022,Conni Wiz,Osborne Clemmey,4 Loomis Drive
614,Diesel,9682.23,1.05,10166.3415,Guinea,Mauritania,Pipeline,6/3/2022,10/11/2022,Kendre Somerton,Roda Guillerman,31 Dovetail Court
615,Diesel,6634.89,3.59,23819.2551,China,Lithuania,Pipeline,5/30/2022,2/14/2022,Edita Shewery,Warren Mithun,9117 Prentice Park
616,Heating Oil,8903.08,1.36,12108.1888,Malaysia,Russia,Ship,3/19/2022,5/21/2022,Emyle Lerhinan,Cinnamon Polson,17 Melody Center
617,Heating Oil,489.59,3.9,1909.401,Russia,Belgium,Pipeline,12/29/2022,9/29/2022,Iolande Davidavidovics,Jason Sedgemore,2 Sutteridge Hill
618,Gasoline,6642.65,4.01,26637.0265,Sweden,Thailand,Pipeline,9/20/2022,10/17/2022,Tabina Foulser,Leonerd Wimsett,55 Talmadge Pass
619,Diesel,1842.49,4.43,8162.2307,Colombia,Poland,Pipeline,11/19/2022,5/15/2022,Herbert Grinishin,Corena Mellish,5 Mifflin Street
620,Gasoline,5164.96,3.64,18800.4544,Indonesia,Russia,Pipeline,2/17/2022,7/13/2022,Riobard Tremble,Shelton Wiszniewski,1 Sheridan Road
621,Gasoline,2070.41,2.68,5548.6988,France,China,Ship,2/9/2022,3/31/2022,Marlena Adin,Fair Lampbrecht,5 Quincy Crossing
622,Gasoline,5684.14,4.22,23987.0708,Portugal,Colombia,Ship,3/26/2022,12/13/2022,Leoline Faley,Ansell Mariyushkin,02795 Green Junction
623,Gasoline,6487.61,1.23,7979.7603,Greece,Indonesia,Tank Truck,5/31/2022,1/23/2022,Quinn Lowndsbrough,Malina Schooley,424 Dorton Park
624,Heating Oil,4411.72,3.04,13411.6288,Brazil,Argentina,Tank Truck,2/8/2022,12/23/2022,Evelin Denyukin,Gianina MacMenamin,9691 Portage Alley
625,Heating Oil,6215.71,1.4,8701.994,China,Thailand,Ship,10/20/2022,6/29/2022,Munmro Carcass,Friedrich Gilleson,6 Forest Junction
626,Heating Oil,3787.31,2.55,9657.6405,China,Nigeria,Ship,12/29/2022,2/17/2022,Ariel Heinle,Amabelle Poel,59 Mayer Place
627,Diesel,8505.12,1.33,11311.8096,Peru,Brazil,Pipeline,10/31/2022,1/25/2022,Eula O' Borne,Farrah Baldam,0 Melody Pass
628,Heating Oil,5064.43,3.45,17472.2835,Greece,Afghanistan,Tank Truck,9/14/2022,5/11/2022,Jamal Beever,Britteny Aldwich,60514 Ohio Trail
629,Diesel,419.86,2.46,1032.8556,Bosnia and Herzegovina,Portugal,Pipeline,2/15/2022,4/17/2022,Cherie Stowe,Belicia Pinwell,5627 Muir Point
630,Gasoline,1508.51,3.32,5008.2532,Vietnam,Brazil,Pipeline,8/8/2022,3/31/2022,Frankie Annand,Hirsch Rive,5 Towne Circle
631,Heating Oil,3912.21,2.36,9232.8156,Poland,France,Tank Truck,12/25/2022,11/20/2022,Daria Austwick,Harley Brelsford,6 Stone Corner Plaza
632,Heating Oil,4002.35,1.87,7484.3945,Thailand,Indonesia,Ship,11/8/2022,5/14/2022,Zed Pickover,Dreddy Buckett,8276 Texas Terrace
633,Heating Oil,6501.3,3.09,20089.017,Indonesia,Pakistan,Ship,8/9/2022,2/20/2022,Nicholle Goodhand,Chevy Lindsley,3 Tennyson Alley
634,Diesel,6522.63,4.02,26220.9726,China,Zambia,Ship,10/6/2022,12/25/2022,Brooke Emmins,Robby Ringwood,42472 Onsgard Crossing
635,Gasoline,7204.56,4.74,34149.6144,Swaziland,China,Ship,1/22/2022,10/2/2022,Wilden Sivell,Stacia Walter,32567 Carioca Street
636,Heating Oil,4257.98,4.37,18607.3726,China,Portugal,Tank Truck,8/26/2022,12/10/2022,Stephenie Szachniewicz,Sargent Dorin,411 Chive Alley
637,Diesel,8323.29,1.38,11486.1402,Thailand,Albania,Pipeline,6/14/2022,7/20/2022,Tomas Sprowson,Ronny Piercey,55 Mallory Court
638,Heating Oil,4462.72,1.06,4730.4832,France,Syria,Ship,2/9/2022,11/1/2022,Niels Bebis,Desmund Lisimore,7555 Surrey Place
639,Diesel,417.76,2.53,1056.9328,Poland,China,Ship,4/11/2022,11/18/2022,Suzann Flisher,Donica Ciciotti,8 Wayridge Hill
640,Heating Oil,9243.48,3.13,28932.0924,United States,France,Tank Truck,4/21/2022,4/26/2022,Ludvig Jellard,Ruby Cunnah,710 Eastlawn Trail
641,Diesel,4908.57,1.92,9424.4544,China,Ukraine,Pipeline,6/27/2022,6/1/2022,Lydia Gazey,Matthaeus Kersley,341 Dapin Court
642,Diesel,8807.85,3.63,31972.4955,France,United States,Tank Truck,6/25/2022,7/4/2022,Pier Carpmile,Cristine Bosomworth,65 Di Loreto Circle
643,Diesel,9019.4,1.13,10191.922,Brazil,Thailand,Pipeline,9/4/2022,10/4/2022,Archibold Faughnan,Jakob Hutchinges,1 Sachtjen Trail
644,Gasoline,4196.21,2.21,9273.6241,China,Venezuela,Tank Truck,8/1/2022,1/4/2022,Hector Want,Jarrad Quinevan,4 Dennis Park
645,Heating Oil,853.9,1.42,1212.538,Kazakhstan,Norway,Tank Truck,4/21/2022,11/14/2022,Ethe Matveichev,Jess Zanussii,7060 Dottie Point
646,Heating Oil,2502.85,3.73,9335.6305,Mongolia,Philippines,Ship,7/8/2022,9/10/2022,Whitby Dozdill,Hyatt Linke,9 Susan Plaza
647,Diesel,619.41,4.91,3041.3031,Indonesia,Portugal,Pipeline,1/15/2022,4/3/2022,Sonny Saltwell,Leonard Cliff,05898 Elmside Place
648,Gasoline,7653.42,2.72,20817.3024,Brazil,Paraguay,Ship,6/29/2022,3/16/2022,Cordey Fontaine,Anabelle Gloucester,03 Claremont Terrace
649,Gasoline,3377.49,3.78,12766.9122,Indonesia,Philippines,Ship,9/14/2022,12/2/2022,Candida Burgise,Cheslie Frangello,46 Moland Place
650,Heating Oil,8376.08,1.02,8543.6016,Russia,United States,Pipeline,1/15/2022,8/24/2022,Karissa Mohan,Mortimer McIan,587 Meadow Valley Alley
651,Diesel,7525.83,4.15,31232.1945,China,Bangladesh,Pipeline,9/16/2022,4/13/2022,Willa Paolino,Cello Salvin,2 Lighthouse Bay Terrace
652,Gasoline,4606.75,3.64,16768.57,Vietnam,France,Pipeline,4/8/2022,12/1/2022,Cindy Leece,Boony Guilloton,0 Larry Drive
653,Heating Oil,9459.6,2.22,21000.312,Russia,Peru,Tank Truck,10/19/2022,4/8/2022,Anabel Stickles,Yulma Selborne,35 Warner Crossing
654,Heating Oil,7276.36,4.64,33762.3104,Ukraine,China,Ship,11/24/2022,4/19/2022,Nils Maddern,Whitney Albone,33 Melby Street
655,Heating Oil,8062.82,2.09,16851.2938,Indonesia,Argentina,Tank Truck,4/29/2022,6/5/2022,Aland Rainforth,Lucho Driussi,69 Judy Street
656,Diesel,6149.19,2.35,14450.5965,Tajikistan,Palestinian Territory,Ship,3/13/2022,6/25/2022,Ephraim Lamp,Marjorie O'Looney,4740 Artisan Plaza
657,Gasoline,8705.87,1.38,12014.1006,Japan,Poland,Ship,4/2/2022,7/8/2022,Robbert Cutting,Bing Scanlan,91410 Old Shore Center
658,Gasoline,6749.34,3.11,20990.4474,Philippines,Sweden,Pipeline,9/1/2022,10/1/2022,Fran Taylot,Esmeralda Bernardinelli,72 Lyons Crossing
659,Diesel,8328.34,3.16,26317.5544,Ukraine,Bangladesh,Pipeline,3/9/2022,1/24/2022,Brett Oswal,Joela Fay,870 Wayridge Trail
660,Gasoline,5484.77,2.68,14699.1836,Cuba,China,Tank Truck,5/23/2022,12/30/2022,Etty Baude,Nancey Axelbey,17 Westridge Plaza
661,Gasoline,5346.95,4.8,25665.36,South Africa,China,Ship,12/17/2022,6/24/2022,Nicol Dine-Hart,Dorie Ealles,6 Annamark Court
662,Gasoline,1087.64,3.34,3632.7176,China,South Korea,Pipeline,3/28/2022,7/1/2022,Davita Faircliffe,Aloisia Ortner,0 Village Place
663,Diesel,6049.84,1.12,6775.8208,Philippines,Nigeria,Tank Truck,8/27/2022,12/18/2022,Deeanne Bourtoumieux,Dael Gibbeson,8389 Victoria Way
664,Heating Oil,8635.03,4.84,41793.5452,Portugal,Laos,Ship,6/3/2022,6/16/2022,Cullin Arens,Ellerey Thumim,534 Mesta Street
665,Diesel,2191.3,1.77,3878.601,France,Brazil,Tank Truck,8/3/2022,6/25/2022,Jakie Aartsen,Lind Adnet,0 Briar Crest Terrace
666,Diesel,201.44,4.46,898.4224,China,Indonesia,Ship,12/23/2022,4/7/2022,Quentin Baike,Pete Boyfield,185 Fair Oaks Road
667,Gasoline,8167.87,2.71,22134.9277,China,China,Pipeline,11/21/2022,2/3/2022,Rock Medgwick,Jacquetta Mullaney,1509 Steensland Pass
668,Gasoline,2208.42,2.44,5388.5448,Ecuador,China,Pipeline,8/18/2022,10/18/2022,Sioux Topaz,Rhody Tuson,31429 Carpenter Pass
669,Heating Oil,1719.82,3.13,5383.0366,Ireland,Russia,Ship,1/25/2022,10/3/2022,Bay Winscum,Sioux Prandin,71 Barnett Drive
670,Gasoline,1687.93,4.33,7308.7369,Argentina,Indonesia,Pipeline,12/23/2022,10/31/2022,Isabel Partrick,Carlin Jeaneau,7879 Longview Plaza
671,Gasoline,2309.94,3.94,9101.1636,Slovenia,Indonesia,Pipeline,3/5/2022,8/29/2022,Hendrik Seppey,Diannne Aronsohn,12671 Fair Oaks Plaza
672,Diesel,5732.52,1.26,7222.9752,Syria,China,Pipeline,9/4/2022,6/5/2022,Kippie Kitcat,Miquela Patinkin,56 Jenifer Hill
673,Heating Oil,1733.45,1.42,2461.499,Ethiopia,Yemen,Ship,12/17/2022,7/26/2022,Elle Djorevic,Ara Press,1 Crownhardt Center
674,Heating Oil,854.06,2.09,1784.9854,Poland,Greece,Tank Truck,8/26/2022,1/6/2022,Elmira Mouland,Standford Degoey,78 Beilfuss Avenue
675,Gasoline,239.6,2.96,709.216,Portugal,China,Tank Truck,12/30/2022,4/4/2022,Brenda Gallie,Willy Rogger,0 Morning Circle
676,Heating Oil,7547.25,4.58,34566.405,China,Kazakhstan,Ship,2/4/2022,9/10/2022,Marion Lindenberg,Esme Culy,88 Old Shore Circle
677,Heating Oil,1881.24,3.01,5662.5324,Ethiopia,Ireland,Pipeline,1/24/2022,4/2/2022,Quintana Able,Liv Leasor,145 Melvin Way
678,Heating Oil,7454.29,3.53,26313.6437,Indonesia,Russia,Ship,5/16/2022,4/25/2022,Kalle Berthouloume,Nell Balden,14329 Ramsey Circle
679,Gasoline,6138.06,3.27,20071.4562,China,United States,Tank Truck,12/3/2022,3/12/2022,Maddy Yosevitz,Fielding See,63839 Linden Way
680,Heating Oil,9486.37,2.47,23431.3339,China,Philippines,Ship,4/14/2022,12/30/2022,Edsel Capinetti,Faustine Breen,91 Scott Way
681,Gasoline,4160.52,4.8,19970.496,China,China,Tank Truck,11/6/2022,3/8/2022,Elnar Filasov,Joyann Giacomuzzo,4328 Oak Valley Lane
682,Gasoline,8866.28,4.6,40784.888,Mexico,France,Tank Truck,4/3/2022,11/16/2022,Vania Arundale,Minette Heare,0510 Norway Maple Plaza
683,Gasoline,917.4,3.2,2935.68,United States,Philippines,Tank Truck,9/4/2022,1/30/2022,Suzy Aprahamian,Ulrich Hemeret,28 Pearson Trail
684,Heating Oil,2584.49,3.15,8141.1435,China,Greece,Tank Truck,7/31/2022,6/10/2022,Valida Sisnett,Jed Leake,72783 Rieder Circle
685,Heating Oil,7911.15,3.42,27056.133,Cyprus,Philippines,Ship,6/10/2022,11/25/2022,Naoma Fetherstone,Letty Radcliffe,696 Maple Avenue
686,Gasoline,9473.19,3.97,37608.5643,Russia,Sweden,Tank Truck,3/15/2022,1/21/2022,Marylinda Cottill,Janice Santori,16604 Mifflin Park
687,Heating Oil,2552.32,2.22,5666.1504,Indonesia,China,Ship,2/27/2022,6/15/2022,Ag Fraine,Cully Heining,57235 Emmet Parkway
688,Heating Oil,4156.04,4.64,19284.0256,Philippines,Russia,Ship,10/24/2022,5/30/2022,Maryrose Dessent,Amargo Skyrm,43 Lindbergh Hill
689,Gasoline,9110.65,1.87,17036.9155,China,Iran,Ship,3/11/2022,5/16/2022,Etan Colam,Elsinore Bosomworth,00428 Lindbergh Plaza
